customer_id,product_id,purchase_amount
C6679,P2813,99.22
C6679,P3373,4.47
C6679,P3577,4.98
C6679,P4089,56.17
C6679,P638,17.85
C668,P10865,54.32
C668,P12230,19.31
C668,P12587,85.95
C668,P13228,44.3
C668,P14908,15.87
C668,P2362,2.96
C668,P37,36.19
C668,P4364,89.04
C668,P476,10.82
C668,P4828,81.95
C668,P5169,56.34
C668,P6468,47.52
C668,P804,4.57
C668,P805,68.82
C668,P973,8.54
C6680,P11862,57.36
C6680,P12123,30.23
C6680,P12167,23.83
C6680,P12705,3.57
C6680,P1393,22.63
C6680,P15008,44.31
C6680,P4411,69.15
C6680,P6677,70.2
C6680,P8832,4.52
C6680,P9219,44.54
C6680,P9382,93.63
C6681,P10812,82.07
C6681,P14217,95.28
C6681,P2682,68.47
C6681,P4763,60.83
C6681,P5172,25.35
C6681,P5545,41.18
C6681,P7794,63.35
C6681,P9120,5.25
C6682,P10007,21.1
C6682,P10248,84.38
C6682,P10570,73.11
C6682,P10973,78.41
C6682,P11215,63.34
C6682,P14272,38.69
C6682,P14563,97.67
C6682,P2926,37.19
C6682,P6582,40.63
C6682,P6686,31.27
C6682,P6999,33.08
C6683,P10425,38.24
C6683,P10468,83.14
C6683,P12044,67.18
C6683,P127,90.85
C6683,P14075,28.56
C6683,P267,63.27
C6683,P443,60.61
C6683,P4615,40.08
C6683,P4618,14.31
C6683,P4690,35.27
C6683,P5497,26.65
C6683,P662,55.51
C6683,P8476,98.38
C6683,P8486,58.67
C6683,P967,72.06
C6683,P9736,29.29
C6683,P9762,71.87
C6684,P14902,20.38
C6684,P2123,14.85
C6684,P3397,56.73
C6684,P3573,3.52
C6684,P3840,28.98
C6684,P5264,85.33
C6684,P6197,85.87
C6684,P7562,58.28
C6685,P10066,50.71
C6685,P10921,37.25
C6685,P12438,8.07
C6685,P1283,4.43
C6685,P13777,95.22
C6685,P14272,55.53
C6685,P16142,93.82
C6685,P6116,67.38
C6685,P6132,19.24
C6685,P7505,25.52
C6685,P8643,30.89
C6686,P10601,6.88
C6686,P11258,101.51
C6686,P11698,49.56
C6686,P11883,50.34
C6686,P12326,49.54
C6686,P13938,92.95
C6686,P14199,3.27
C6686,P1565,23.8
C6686,P2033,101.66
C6686,P2848,99.42
C6686,P4952,25.36
C6686,P8359,96.93
C6686,P8726,86.1
C6687,P10380,85.35
C6687,P11085,1.82
C6687,P12206,36.93
C6687,P15477,61.27
C6687,P15912,59.09
C6687,P1989,27.06
C6687,P2895,61.76
C6687,P3782,61.29
C6687,P4299,18.42
C6687,P4968,101.12
C6687,P6808,38.32
C6687,P6825,2.9
C6687,P73,68.54
C6687,P9985,45.85
C6688,P13054,44.44
C6688,P135,81.82
C6688,P1371,89.22
C6688,P13866,101.35
C6688,P15265,20.5
C6688,P2465,2.27
C6688,P3818,39.48
C6688,P4548,91.04
C6688,P630,56.48
C6688,P9224,17.29
C6688,P9560,85.32
C6689,P10009,99.86
C6689,P126,24.81
C6689,P14467,36.72
C6689,P14624,90.52
C6689,P16198,74.82
C6689,P3064,33.07
C6689,P3126,44.35
C6689,P3471,85.52
C6689,P7825,47.75
C6689,P9160,99.65
C669,P13592,30.22
C669,P15701,4.06
C669,P2086,74.35
C669,P4477,79.09
C669,P4856,49.42
C669,P6291,23.21
C669,P8007,87.83
C6690,P10747,7.12
C6690,P10919,1.91
C6690,P14012,32.71
C6690,P14561,63.14
C6690,P15179,52.5
C6690,P15609,63.89
C6690,P2070,20.85
C6690,P4760,38.2
C6690,P4767,64.29
C6690,P494,2.97
C6690,P6899,40.55
C6690,P7126,69.74
C6690,P716,41.84
C6690,P961,59.12
C6691,P11718,101.88
C6691,P13,97.89
C6691,P13449,86.59
C6691,P14471,64.73
C6691,P15114,1.74
C6691,P15987,86.98
C6691,P16018,52.54
C6691,P2625,25.55
C6691,P2856,51.57
C6692,P10585,67.55
C6692,P10879,15.44
C6692,P11003,80.82
C6692,P11110,12.96
C6692,P12469,19.06
C6692,P14118,89.94
C6692,P14338,66.54
C6692,P16059,48.22
C6692,P3097,26.25
C6692,P4484,48.81
C6692,P4919,26.26
C6692,P5761,4.18
C6692,P7817,84.37
C6693,P10934,88.87
C6693,P10960,59.1
C6693,P11780,62.17
C6693,P14881,2.73
C6693,P15766,13.48
C6693,P15793,64.01
C6693,P3181,50.14
C6693,P3343,8.63
C6693,P633,21.18
C6693,P7065,81.38
C6693,P7581,101.58
C6693,P8588,63.24
C6694,P10408,50.12
C6694,P1097,18.54
C6694,P16700,21.93
C6694,P2292,46.39
C6694,P4787,2.16
C6694,P547,29.92
C6694,P5780,49.95
C6694,P5970,62.88
C6694,P62,10.52
C6694,P8033,30.78
C6694,P8467,74.63
C6694,P9081,69.5
C6695,P10383,101.87
C6695,P12502,53.01
C6695,P13662,80.0
C6695,P15308,57.74
C6695,P2063,50.9
C6695,P3843,73.87
C6695,P543,76.43
C6695,P6338,11.5
C6695,P7822,60.36
C6695,P9632,73.04
C6696,P11178,63.77
C6696,P11396,64.78
C6696,P11500,21.19
C6696,P12263,28.3
C6696,P13171,20.99
C6696,P15135,16.71
C6696,P3735,73.93
C6696,P5762,99.55
C6696,P859,45.95
C6696,P9146,42.86
C6697,P14098,32.95
C6697,P16456,53.89
C6697,P2410,77.86
C6698,P12943,53.99
C6698,P15187,72.87
C6698,P15355,89.31
C6698,P16574,36.96
C6698,P343,28.63
C6698,P3458,24.43
C6698,P6878,54.47
C6699,P11812,87.84
C6699,P12388,74.96
C6699,P12527,35.37
C6699,P13312,71.5
C6699,P16474,29.26
C6699,P3066,92.28
C6699,P543,70.68
C6699,P8006,18.48
C6699,P8014,5.59
C6699,P9196,11.96
C6699,P9737,68.05
C67,P10903,74.88
C67,P11210,86.99
C67,P12650,46.52
C67,P14342,85.77
C67,P14850,38.71
C67,P14925,9.32
C67,P2474,25.32
C67,P3724,46.05
C67,P6402,41.03
C67,P8331,25.23
C67,P8446,68.61
C670,P10171,93.62
C670,P10369,42.78
C670,P11995,37.64
C670,P12622,36.43
C670,P12966,14.16
C670,P13687,55.55
C670,P14682,60.45
C670,P14988,14.19
C670,P15876,99.48
C670,P2024,54.56
C670,P2298,53.95
C670,P3256,56.09
C670,P6611,46.87
C670,P6778,60.02
C670,P6903,97.2
C670,P7464,68.68
C670,P877,19.99
C670,P9179,74.34
C670,P9387,38.76
C6700,P10285,19.3
C6700,P11071,50.57
C6700,P11729,23.78
C6700,P11995,44.78
C6700,P1219,97.74
C6700,P12773,74.77
C6700,P13816,32.16
C6700,P15663,97.76
C6700,P7612,80.02
C6700,P7787,16.03
C6700,P8505,38.94
C6700,P9299,87.28
C6700,P9989,73.85
C6701,P10655,46.12
C6701,P13251,21.55
C6701,P14029,38.5
C6701,P14047,41.0
C6701,P15094,85.42
C6701,P16918,51.39
C6701,P2075,92.58
C6701,P2543,56.04
C6701,P2937,43.29
C6701,P308,78.7
C6701,P5541,87.59
C6701,P684,72.09
C6701,P8094,82.17
C6701,P8525,66.37
C6702,P10918,10.91
C6702,P11133,101.34
C6702,P11360,51.09
C6702,P13174,13.09
C6702,P13709,71.37
C6702,P14434,56.9
C6702,P1501,43.75
C6702,P16318,56.07
C6702,P1820,37.62
C6702,P3209,39.2
C6702,P3513,55.69
C6702,P4717,19.92
C6702,P6512,12.9
C6702,P9962,88.21
C6703,P11759,80.8
C6703,P12994,2.38
C6703,P13237,42.6
C6703,P14865,73.1
C6703,P15916,90.21
C6703,P16217,85.34
C6703,P2225,8.4
C6703,P3315,22.92
C6703,P5318,84.09
C6703,P6133,53.24
C6703,P6151,81.81
C6703,P891,77.64
C6703,P9510,39.63
C6703,P9642,8.46
C6704,P14165,2.5
C6704,P14474,48.85
C6704,P14509,65.08
C6704,P15151,28.25
C6704,P1588,39.76
C6704,P16084,58.43
C6704,P16891,81.94
C6704,P3089,53.87
C6704,P3526,83.05
C6704,P3607,20.89
C6704,P4179,90.08
C6704,P4540,22.26
C6704,P8966,33.5
C6705,P12170,37.43
C6705,P21,72.23
C6705,P4555,85.65
C6705,P4757,79.43
C6705,P5566,13.0
C6705,P6097,18.16
C6705,P8819,64.45
C6705,P8974,2.7
C6705,P8988,14.23
C6706,P10550,45.11
C6706,P12386,100.57
C6706,P12748,79.5
C6706,P1356,42.37
C6706,P14864,33.66
C6706,P15169,3.51
C6706,P15241,59.61
C6706,P15464,24.19
C6706,P15608,42.16
C6706,P3045,2.68
C6706,P3348,77.26
C6706,P5774,64.39
C6706,P6347,12.67
C6706,P8452,5.96
C6706,P9529,35.13
C6706,P9750,47.81
C6707,P11038,23.17
C6707,P13929,95.8
C6707,P15940,77.29
C6707,P16953,56.43
C6707,P2557,70.93
C6707,P2625,41.45
C6707,P6365,69.09
C6707,P7168,9.26
C6707,P734,46.02
C6707,P8595,49.73
C6708,P11353,24.78
C6708,P11687,1.97
C6708,P15702,66.72
C6708,P16210,64.52
C6708,P1793,13.94
C6708,P4124,25.4
C6708,P5665,7.87
C6708,P5839,65.25
C6708,P5931,95.75
C6708,P784,73.61
C6708,P8213,52.4
C6708,P8267,77.02
C6709,P10143,86.7
C6709,P10572,48.34
C6709,P11042,79.04
C6709,P11375,71.08
C6709,P14308,42.4
C6709,P15814,90.16
C6709,P16493,66.34
C6709,P3979,32.81
C6709,P6138,12.35
C6709,P6176,72.05
C6709,P6247,57.57
C671,P1026,85.01
C671,P13394,84.08
C671,P15286,34.42
C671,P15777,93.16
C671,P16281,80.98
C671,P2270,98.54
C671,P3079,23.48
C671,P6821,75.01
C671,P6968,1.41
C671,P7677,63.94
C6710,P13092,21.86
C6710,P15182,79.2
C6710,P16184,82.4
C6710,P1619,33.71
C6710,P16193,56.9
C6710,P3857,46.41
C6710,P4827,24.32
C6710,P4828,97.3
C6710,P5971,67.35
C6711,P13109,63.35
C6711,P1504,26.59
C6711,P1822,64.1
C6711,P277,80.74
C6711,P5978,51.1
C6712,P10296,80.79
C6712,P10416,18.22
C6712,P11177,54.96
C6712,P11579,64.24
C6712,P1248,6.46
C6712,P1465,64.68
C6712,P15256,4.51
C6712,P16735,55.34
C6712,P2394,41.76
C6712,P26,91.47
C6712,P8221,34.54
C6712,P9106,78.67
C6713,P11242,29.79
C6713,P11413,35.93
C6713,P11730,60.84
C6713,P11743,75.06
C6713,P1470,91.38
C6713,P16190,15.21
C6713,P363,101.87
C6713,P3782,30.88
C6713,P3916,6.0
C6713,P5932,16.4
C6713,P6066,49.21
C6713,P7221,49.98
C6713,P7584,8.64
C6713,P7819,43.66
C6714,P10488,32.29
C6714,P13647,75.8
C6714,P14274,59.51
C6714,P15790,35.08
C6714,P1934,42.18
C6714,P375,36.84
C6714,P4078,39.24
C6714,P5045,73.03
C6714,P8836,9.12
C6715,P10763,61.82
C6715,P11956,69.85
C6715,P12007,80.8
C6715,P12115,87.11
C6715,P135,86.73
C6715,P138,92.11
C6715,P1605,83.08
C6715,P1661,73.94
C6715,P2259,39.03
C6715,P7171,82.84
C6715,P7329,76.23
C6715,P8441,31.14
C6715,P8660,6.87
C6715,P9053,6.28
C6716,P11728,34.64
C6716,P12728,76.73
C6716,P1332,43.21
C6716,P13599,78.38
C6716,P15468,83.46
C6716,P2911,47.82
C6716,P3825,8.99
C6716,P4353,65.72
C6716,P8459,91.14
C6716,P9362,93.65
C6717,P12717,15.36
C6717,P13109,41.09
C6717,P13185,50.52
C6717,P14455,49.52
C6717,P16365,85.55
C6717,P8120,78.22
C6718,P11145,51.12
C6718,P1186,99.23
C6718,P14472,2.38
C6718,P15806,58.19
C6718,P15810,1.9
C6718,P3484,96.26
C6718,P4098,12.84
C6718,P4100,41.77
C6718,P4181,13.37
C6718,P4873,94.56
C6718,P9335,93.43
C6719,P15958,49.31
C6719,P1911,26.93
C6719,P2421,46.94
C6719,P2621,43.68
C6719,P3392,99.51
C6719,P3846,84.21
C6719,P5187,91.22
C6719,P54,99.59
C6719,P6101,2.44
C6719,P6456,57.97
C6719,P8977,40.78
C6719,P9495,24.09
C6719,P9638,96.95
C672,P10192,52.19
C672,P1126,67.81
C672,P12470,82.54
C672,P12518,96.95
C672,P13259,71.04
C672,P5134,14.68
C672,P5385,88.45
C672,P7138,36.61
C672,P8812,100.24
C6720,P1003,82.32
C6720,P10774,8.32
C6720,P11147,84.65
C6720,P13215,47.61
C6720,P1763,18.65
C6720,P3211,72.56
C6720,P7104,12.51
C6721,P11075,40.22
C6721,P11305,25.38
C6721,P1546,95.12
C6721,P15859,14.41
C6721,P16005,50.41
C6721,P4066,96.07
C6721,P4540,9.37
C6721,P5272,18.55
C6721,P6136,47.24
C6721,P9631,7.1
C6722,P1072,45.34
C6722,P13599,22.54
C6722,P1431,33.57
C6722,P14522,4.06
C6722,P14789,30.19
C6722,P16311,33.42
C6722,P16625,101.05
C6722,P16648,100.26
C6722,P2300,74.03
C6722,P2543,95.48
C6722,P2899,22.17
C6722,P2941,95.08
C6722,P9365,53.94
C6722,P9763,88.11
C6723,P10903,33.09
C6723,P11022,1.0
C6723,P12643,20.08
C6723,P13173,100.55
C6723,P14412,51.46
C6723,P14563,9.64
C6723,P16129,41.65
C6723,P16289,56.1
C6723,P16430,25.25
C6723,P2817,7.689999999999999
C6723,P3297,39.05
C6723,P6326,24.92
C6723,P6564,98.71
C6723,P8433,64.85
C6723,P8726,18.08
C6723,P9865,77.13
C6724,P10091,32.62
C6724,P1282,69.38
C6724,P16033,73.44
C6724,P1870,13.99
C6724,P1995,58.79
C6724,P3150,36.46
C6724,P4486,74.49
C6724,P4600,55.5
C6724,P5745,15.98
C6724,P6057,67.82
C6724,P6994,79.97
C6724,P7228,60.06
C6724,P7978,91.76
C6725,P12596,47.43
C6725,P13265,73.63
C6725,P13521,32.87
C6725,P13580,50.85
C6725,P15371,32.83
C6725,P15550,30.78
C6725,P2152,55.73
C6725,P3916,46.05
C6725,P4501,101.0
C6725,P6244,72.66
C6725,P7077,60.24
C6725,P7864,77.52
C6726,P12722,80.69
C6726,P12984,67.51
C6726,P13946,69.19
C6726,P15134,87.71
C6726,P15662,89.24
C6726,P16897,46.09
C6726,P2440,20.73
C6726,P345,16.7
C6726,P3479,41.68
C6726,P3490,25.09
C6726,P4419,77.26
C6726,P4974,85.27
C6726,P7475,80.7
C6727,P10947,29.89
C6727,P142,10.38
C6727,P16449,79.89
C6727,P2359,21.48
C6727,P5326,57.84
C6727,P710,7.93
C6727,P7199,98.02
C6727,P8869,28.55
C6727,P9234,43.59
C6727,P9293,97.06
C6728,P10642,101.29
C6728,P1229,15.6
C6728,P15497,28.92
C6728,P15593,65.85
C6728,P15674,5.38
C6728,P4598,65.65
C6728,P5261,39.3
C6728,P6390,51.16
C6728,P8236,34.07
C6728,P9856,85.0
C6729,P11990,61.58
C6729,P14858,68.64
C6729,P16324,88.54
C6729,P16819,87.42
C6729,P2819,37.91
C6729,P3163,63.04
C6729,P366,4.5
C6729,P390,53.21
C6729,P5139,62.28
C6729,P600,68.14
C6729,P6214,44.84
C6729,P6648,22.16
C6729,P7820,12.81
C6729,P9208,48.04
C673,P10456,56.07
C673,P1208,14.98
C673,P12711,94.15
C673,P15476,14.18
C673,P16039,38.7
C673,P5852,83.64
C673,P7332,6.02
C6730,P15465,29.44
C6730,P16594,20.63
C6730,P3067,94.47
C6730,P3377,4.45
C6730,P4086,69.11
C6730,P8478,90.71
C6730,P8902,50.96
C6730,P9251,47.66
C6731,P11153,78.8
C6731,P13922,36.91
C6731,P15713,85.24
C6731,P7686,24.43
C6731,P7696,32.07
C6732,P10250,50.57
C6732,P11261,36.74
C6732,P12538,75.75
C6732,P1276,84.43
C6732,P5190,57.21
C6732,P6152,36.45
C6732,P6205,71.74
C6732,P6496,39.21
C6733,P10736,20.37
C6733,P11836,74.93
C6733,P13374,50.03
C6733,P15397,60.4
C6733,P16596,4.85
C6733,P3831,11.93
C6733,P6460,83.92
C6733,P7178,82.15
C6733,P9874,52.72
C6734,P10527,10.4
C6734,P14102,67.49
C6734,P14951,8.88
C6734,P4080,95.02
C6734,P7168,65.68
C6734,P8641,24.71
C6734,P875,87.4
C6735,P13265,50.79
C6735,P13566,50.45
C6735,P2105,94.53
C6735,P2965,2.39
C6735,P5574,33.43
C6735,P8037,62.28
C6735,P9624,76.5
C6736,P11364,10.15
C6736,P1171,34.01
C6736,P2950,23.19
C6736,P4267,62.32
C6736,P4288,3.52
C6736,P5456,24.13
C6736,P62,88.33
C6736,P6806,50.67
C6736,P8075,20.51
C6736,P8370,88.63
C6736,P9278,101.97
C6737,P11731,39.43
C6737,P12676,58.33
C6737,P13560,56.15
C6737,P13787,39.86
C6737,P13856,95.45
C6737,P1757,12.72
C6737,P185,101.05
C6737,P2528,17.87
C6737,P3294,53.77
C6737,P3528,12.13
C6737,P5413,28.94
C6737,P6408,3.45
C6737,P9375,53.35
C6738,P11308,94.63
C6738,P16029,4.62
C6738,P2110,8.28
C6738,P5419,29.26
C6738,P5482,15.31
C6738,P6239,98.93
C6738,P9784,8.67
C6739,P1037,45.32
C6739,P1245,66.82
C6739,P1375,39.24
C6739,P4303,83.5
C6739,P6785,43.56
C6739,P7758,11.15
C674,P10939,43.13
C674,P10994,69.03
C674,P12481,53.73
C674,P1918,73.77
C674,P2286,79.92
C674,P3402,86.79
C674,P604,94.18
C6740,P11967,78.46
C6740,P13193,43.29
C6740,P13708,72.48
C6740,P14183,36.76
C6740,P15142,51.7
C6740,P15290,69.16
C6740,P16130,46.77
C6740,P1752,96.6
C6740,P4276,7.06
C6740,P4603,37.69
C6740,P6328,96.73
C6740,P9069,23.77
C6741,P11313,58.43
C6741,P13447,36.45
C6741,P13670,70.77
C6741,P14176,5.92
C6741,P16460,25.63
C6741,P2582,41.68
C6741,P5942,25.11
C6741,P6529,9.38
C6741,P7561,81.37
C6741,P8823,80.19
C6742,P11708,45.02
C6742,P14171,11.29
C6742,P15042,64.99
C6742,P16266,94.48
C6742,P2113,52.89
C6742,P4005,94.31
C6742,P4657,87.71
C6742,P5085,13.54
C6742,P6914,35.54
C6742,P7391,58.67
C6743,P12710,55.72
C6743,P13169,97.61
C6743,P13362,7.64
C6743,P14674,4.33
C6743,P1754,11.08
C6743,P450,85.54
C6744,P13075,45.73
C6744,P14775,45.57
C6744,P15597,35.01
C6744,P3742,83.14
C6744,P5155,60.43
C6744,P9453,19.36
C6745,P11061,94.67
C6745,P14357,16.69
C6745,P14638,95.1
C6745,P15742,14.98
C6745,P3454,91.37
C6745,P3636,5.36
C6745,P3813,69.63
C6745,P5122,61.53
C6745,P5203,98.6
C6745,P5706,27.75
C6746,P11251,17.33
C6746,P2045,35.79
C6746,P2342,80.57
C6746,P3692,47.72
C6746,P3898,6.23
C6746,P4529,55.72
C6746,P4898,40.02
C6746,P6097,77.94
C6746,P7869,68.14
C6746,P8274,10.53
C6746,P9174,4.05
C6746,P9588,3.89
C6747,P11476,20.02
C6747,P11484,67.76
C6747,P12021,87.73
C6747,P12066,15.37
C6747,P14340,92.38
C6747,P15292,74.79
C6747,P3629,32.02
C6747,P4228,83.17
C6747,P4864,97.05
C6747,P494,91.75
C6747,P7385,19.06
C6748,P11729,39.68
C6748,P12103,5.6
C6748,P13914,94.2
C6748,P13989,34.63
C6748,P1411,72.17
C6748,P14768,72.37
C6748,P2301,99.35
C6748,P3196,42.27
C6748,P3864,8.47
C6748,P3930,88.77
C6748,P4739,91.07
C6748,P9249,53.91
C6748,P9862,88.42
C6749,P11325,89.2
C6749,P11691,94.77
C6749,P12143,40.43
C6749,P13239,90.44
C6749,P14324,92.36
C6749,P15980,52.57
C6749,P162,98.67
C6749,P1982,52.41
C6749,P3427,72.37
C6749,P6233,80.8
C6749,P6800,86.57
C6749,P7358,62.89
C6749,P7439,35.57
C6749,P8164,99.24
C675,P11141,96.76
C675,P13298,38.13
C675,P14335,25.29
C675,P15758,50.25
C675,P2633,89.56
C675,P2687,1.79
C675,P297,31.84
C675,P4848,57.77
C675,P6053,6.67
C675,P8788,93.53
C675,P9234,42.14
C675,P9963,27.57
C6750,P11171,29.58
C6750,P12170,31.77
C6750,P12271,43.54
C6750,P14071,33.95
C6750,P15674,45.54
C6750,P16750,7.47
C6750,P1759,15.2
C6750,P3050,26.43
C6750,P5098,99.04
C6750,P5933,54.75
C6750,P7623,9.16
C6750,P7672,100.81
C6750,P814,21.23
C6750,P8347,25.66
C6750,P8497,8.19
C6751,P11547,90.38
C6751,P15027,67.75
C6751,P16171,18.82
C6751,P309,84.94
C6751,P8400,60.54
C6751,P8830,99.55
C6751,P9878,51.51
C6752,P10974,81.75
C6752,P13056,96.89
C6752,P16094,57.14
C6752,P1975,87.73
C6752,P7082,13.48
C6752,P7919,90.73
C6752,P8833,49.69
C6752,P9827,33.06
C6752,P9920,3.05
C6752,P9990,53.47
C6753,P2407,36.23
C6753,P3297,50.43
C6753,P4630,92.68
C6753,P4852,22.15
C6753,P5751,36.81
C6753,P5842,41.96
C6754,P10374,45.12
C6754,P11635,58.44
C6754,P15311,93.84
C6754,P6799,1.04
C6754,P8525,81.71
C6754,P9120,20.88
C6754,P9787,7.65
C6755,P1025,48.08
C6755,P11670,33.05
C6755,P14071,5.3
C6755,P14672,67.48
C6755,P16539,36.94
C6755,P2493,80.75
C6755,P2920,94.81
C6755,P3409,15.73
C6755,P3864,49.1
C6755,P5142,94.43
C6755,P7367,79.19
C6755,P8006,70.93
C6755,P9168,34.48
C6755,P9400,81.76
C6755,P9848,54.49
C6756,P10374,62.31
C6756,P10411,35.76
C6756,P11362,93.65
C6756,P13809,88.19
C6756,P14385,79.65
C6756,P14673,40.96
C6756,P16268,48.96
C6756,P192,97.1
C6756,P2277,54.63
C6756,P2949,89.52
C6756,P4493,34.99
C6756,P6144,12.42
C6757,P11225,72.27
C6757,P11455,6.94
C6757,P12242,41.55
C6757,P12558,97.09
C6757,P12799,76.03
C6757,P13339,19.65
C6757,P13826,86.81
C6757,P14084,10.83
C6757,P16279,19.36
C6757,P2420,51.73
C6757,P2439,31.83
C6757,P4113,38.99
C6757,P4958,23.72
C6757,P6574,62.22
C6757,P8809,64.58
C6758,P10257,80.66
C6758,P14257,95.1
C6758,P15676,82.37
C6758,P16168,50.6
C6758,P3326,88.24
C6758,P5956,64.27
C6758,P7430,38.44
C6758,P792,66.53
C6758,P8043,3.01
C6758,P9317,13.82
C6758,P9798,49.53
C6759,P10067,25.17
C6759,P10827,51.17
C6759,P3393,80.64
C6759,P4495,64.79
C6759,P7785,15.45
C6759,P8302,30.91
C676,P11551,38.87
C676,P12251,88.42
C676,P12636,45.41
C676,P14152,37.12
C676,P14704,74.96
C676,P16946,76.63
C676,P2856,3.84
C676,P3858,42.18
C676,P3988,73.65
C676,P4015,35.09
C676,P5105,22.59
C676,P8958,32.33
C676,P9757,96.13
C676,P9818,73.29
C6760,P12326,73.41
C6760,P12464,71.2
C6760,P15108,90.39
C6760,P15572,3.93
C6760,P3849,96.61
C6760,P5307,38.63
C6760,P5609,64.2
C6760,P7212,87.6
C6760,P7473,46.17
C6760,P7517,3.77
C6760,P7588,20.07
C6760,P9838,86.82
C6761,P11282,46.15
C6761,P11953,57.31
C6761,P2143,52.67
C6761,P229,91.1
C6761,P3074,55.14
C6761,P3267,61.27
C6761,P412,9.99
C6761,P4712,39.13
C6761,P5021,99.69
C6761,P5248,48.46
C6761,P7157,71.95
C6761,P981,5.24
C6762,P10462,69.97
C6762,P11476,69.78
C6762,P12082,93.78
C6762,P13656,29.32
C6762,P16151,57.61
C6762,P2341,1.49
C6762,P5491,10.59
C6762,P8553,19.03
C6763,P11272,86.88
C6763,P13450,51.98
C6763,P15887,64.8
C6763,P16968,101.91
C6763,P331,45.07
C6763,P3321,38.77
C6763,P3607,25.72
C6763,P5461,86.49
C6763,P8954,70.92
C6764,P11874,56.31
C6764,P11906,8.08
C6764,P16185,65.77
C6764,P3920,47.29
C6764,P5199,58.46
C6764,P9851,61.46
C6765,P12052,56.14
C6765,P12919,72.67
C6765,P13129,60.42
C6765,P14875,24.74
C6765,P15600,63.68
C6765,P15708,42.03
C6765,P16845,100.83
C6765,P1693,95.38
C6765,P2195,4.78
C6765,P2741,71.72
C6765,P83,29.57
C6765,P8866,34.86
C6766,P10368,54.03
C6766,P12152,3.62
C6766,P14110,75.07
C6766,P5103,82.72
C6766,P6131,47.83
C6766,P8592,40.09
C6767,P12086,64.02
C6767,P12370,4.6
C6767,P13403,58.6
C6767,P13890,69.15
C6767,P15158,98.52
C6767,P15208,35.54
C6767,P1595,97.82
C6767,P5235,66.36
C6767,P6142,32.58
C6767,P8242,64.51
C6767,P9103,47.93
C6768,P6635,8.38
C6768,P7986,40.45
C6769,P10876,85.21
C6769,P10943,81.13
C6769,P12367,94.4
C6769,P12546,57.62
C6769,P15133,37.97
C6769,P16381,95.74
C6769,P2739,76.13
C6769,P7516,30.79
C6769,P9518,79.23
C677,P10402,43.36
C677,P12113,7.12
C677,P12974,49.15
C677,P15475,77.24
C677,P15546,6.14
C677,P3284,48.45
C677,P5127,18.86
C677,P5667,30.45
C677,P7028,65.52
C6770,P10144,28.19
C6770,P12233,13.46
C6770,P13257,86.81
C6770,P14975,101.05
C6770,P15707,83.43
C6770,P1948,72.96
C6770,P2910,7.79
C6770,P3118,8.22
C6770,P4105,50.01
C6770,P5130,2.7
C6771,P11030,47.52
C6771,P12900,93.62
C6771,P13596,6.01
C6771,P14113,2.06
C6771,P16016,17.75
C6771,P16613,99.35
C6771,P2706,56.83
C6771,P4722,3.41
C6771,P5937,74.26
C6771,P6409,76.77
C6771,P9551,31.24
C6772,P12629,15.77
C6772,P1420,20.65
C6772,P14909,46.25
C6772,P15607,63.06
C6772,P16720,91.33
C6772,P288,62.05
C6772,P2950,70.19
C6772,P3149,100.94
C6772,P364,67.4
C6772,P4385,78.44
C6772,P4678,2.49
C6772,P7906,6.82
C6772,P8368,19.6
C6772,P9408,53.47
C6773,P10618,21.6
C6773,P107,39.66
C6773,P13558,50.18
C6773,P15687,25.2
C6773,P16418,20.58
C6773,P1834,87.1
C6773,P2927,15.96
C6773,P3066,39.23
C6773,P3686,34.16
C6773,P4345,77.77
C6773,P7203,84.44
C6773,P8945,101.82
C6774,P10103,97.43
C6774,P11213,7.98
C6774,P11536,68.82
C6774,P13283,62.7
C6774,P15814,50.69
C6774,P16474,46.61
C6774,P2364,83.31
C6774,P3035,23.02
C6774,P3529,13.86
C6774,P3861,70.43
C6774,P6198,37.15
C6774,P625,39.79
C6774,P6280,16.96
C6774,P719,74.08
C6774,P8098,73.13
C6774,P9555,60.52
C6774,P972,33.56
C6775,P12247,76.03
C6775,P14958,79.47
C6775,P15013,24.13
C6775,P15516,58.14
C6775,P15582,83.56
C6775,P3423,6.44
C6775,P4127,40.98
C6775,P6188,66.2
C6776,P2244,44.11
C6776,P4536,47.22
C6776,P5791,99.86
C6776,P5871,65.65
C6776,P7277,70.88
C6776,P7858,91.59
C6776,P9198,3.38
C6777,P10809,34.8
C6777,P11460,29.47
C6777,P15298,9.81
C6777,P16684,99.69
C6777,P2896,89.34
C6777,P4542,65.66
C6777,P5001,44.68
C6777,P7432,58.81
C6778,P10093,36.43
C6778,P10315,90.86
C6778,P10713,93.28
C6778,P14257,73.55
C6778,P16300,84.49
C6778,P187,48.96
C6778,P2670,28.43
C6778,P3109,2.03
C6778,P3796,77.01
C6778,P4628,25.03
C6778,P5083,34.42
C6778,P6654,41.05
C6779,P10769,82.52
C6779,P10803,44.15
C6779,P11738,19.03
C6779,P11970,11.41
C6779,P15980,93.27
C6779,P2039,36.6
C6779,P2190,87.87
C6779,P30,94.42
C6779,P3207,71.55
C6779,P4280,90.04
C6779,P64,11.23
C6779,P8332,97.77
C678,P1141,90.19
C678,P16339,100.4
C678,P5700,69.69
C6780,P10726,71.57
C6780,P11140,37.2
C6780,P15271,63.96
